"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"5685",2016,"implementing a robust goods and services tax (gst), improving revenue  administration, and undertaking further subsidy reforms are policy priorities.",390,1,19,0.550597761289348
"5686",2016,"specifically,  staff recommends the following measures:   · tax reform.",391,1,8,0.282842712474619
"5687",2016,"india’s revenue-to-gdp ratio remains considerably below its emerging market  peers.",392,1,13,0
"5688",2016,"the long-awaited gst should be implemented, as it would create a single national market,  enhance the efficiency of intra-indian movement of goods and services and boost gdp growth.",393,1,30,0.59336610396393
"5689",2016,"as  envisaged by the authorities in the recent subramanian committee recommendations, the gst  should have minimal exemptions and a moderate single rate.",394,1,22,0.0319801074533416
"5690",2016,"progress towards a new direct tax  code, with smaller and streamlined deductions, would also help.",395,1,15,0.490577890519606
"5691",2016,"efforts to improve tax  administration (as envisaged in the tax administration reform commission reports) should be  stepped up as the scope for revenue gains is large.",396,1,26,0.196116135138184
"5692",2016,"staff supports the finance minister’s plans to  lower the corporate income tax rate while eliminating exemptions.",397,1,17,0.0606339062590832
"5693",2016,"· subsidy reform.",398,1,2,0
"5694",2016,"overhauling india’s subsidy regime should continue via better targeting,  improving efficiency, and reducing distortions.",399,1,15,0.645497224367903
"5695",2016,"untargeted food subsidies should be pared back,  including by rationalizing the list of eligible beneficiaries and reforming the inefficient food  corporation of india (fci)—see box 5 and selected issues chapter vi.",400,1,31,0.260427687938824
"5696",2016,"the current approach to  non-food subsidy payments, namely direct benefit transfers, increased financial inclusion, and use  of the aadhaar system to better identify beneficiaries, should continue to yield large fiscal savings.",401,1,32,0.548007755419574
"5697",2016,"authorities’ views   28.",402,1,2,0
"5698",2016,"the authorities were confident that the central government fiscal deficit target for  this year will be met.",403,1,17,-0.0485071250072666
"5699",2016,"they noted that revenue performance has been healthy, and reforms to the  timing of public infrastructure spending make bunching of expenditures at the end of the fiscal  year somewhat less likely.",404,1,31,0.457993520168276
"5700",2016,"lower world oil prices have given india the opportunity to recast its fuel  subsidy architecture, eliminating waste while focusing scarce resources more effectively on the  truly needy.",405,1,27,-0.58697277367612
"5701",2016,"the authorities pointed to high-quality reforms to gasoline, diesel, lpg, kerosene and  fertilizer subsidy programs that, even as recently as three or four years ago, were unimaginable.",406,1,28,0.198431348329844
"5702",2016,"29.",407,1,NA,0
"5703",2016,"while acknowledging that meeting the deficit targets for fy2016/17 and beyond  will be challenging, the authorities did not agree that fiscal adjustment has paused this  year.",408,1,26,-0.470678724331642
"5704",2016,"they noted that the seventh pay commission mandate, combined with the need to kick start the investment cycle with public infrastructure spending, could make it difficult to achieve  the deficit target of 3½ percent of gdp for fy2016/17.",409,1,37,0.0410997468263393
"5705",2016,"the gst is not likely to be implemented  quickly, certainly not from the previously-planned april 2016, although it will support revenue  performance over time.",410,1,24,0.20922724886273
"5706",2016,"even though the rate structure of the gst is likely to be revenue neutral,  the authorities anticipated that a good gst design will support revenue administration  improvements by encouraging firms to join the formal economy to take advantage of input tax  credits.",411,1,42,0.586352729855949
"5707",2016,"the authorities took note of staff’s view that continued fiscal adjustment remains  appropriate, given india’s still-high general government deficit, even after recent consolidation   international monetary fund 15  india  efforts, though they argued that india’s revenue/gdp ratio is comparable with countries having a  similar level of per capita gdp.",412,1,52,0.0998460353205413
"5708",2016,"d.",413,1,1,0
"5709",2016,"maintaining external stability   30.",414,1,3,0.635085296108588
"5710",2016,"india’s external position is broadly consistent with medium-term fundamentals and  desirable policy settings, and reserves are assessed to be adequate (box 11 and annex iv:  assessing reserve adequacy).",415,1,29,0.677787984346239
"5711",2016,"international reserves have increased by $48 billion since april 2014,  standing at us$352 billion at end-december 2015 (slightly above 150 percent of the fund’s reserve  adequacy metric and around 8 months of import cover).27 the build-up of reserves was driven by  robust capital inflows (both fdi and fpi flows), although these have tapered off since april 2015.",416,1,54,0.123835314774038
"5712",2016,"foreign exchange (fx) intervention continues to be guided by the need to limit excessive volatility.",417,1,15,-0.555127612956396
"5713",2016,"notwithstanding the reduction in external vulnerabilities, there is a need for vigilance given sharp  movements in global commodity prices, potential volatility of global financial market conditions, and  the deterioration in india’s export performance.",418,1,34,0.291547594742265
"5714",2016,"31.",419,1,NA,0
"5715",2016,"in the event of a surge in global financial market volatility, india should continue to  rely on exchange rate flexibility as a key shock absorber.",420,1,25,0.06
"5716",2016,"to minimize disruptive movements  in the currency divorced from fundamentals, continued exchange rate flexibility could be  accompanied by judicious fx intervention (which can be in spot and forward markets, and via  liquidity provision through swaps).",421,1,35,0.101418510567422
"5717",2016,"32.",422,1,NA,0
"5718",2016,"india faces a challenge in increasing exports.",423,1,7,-0.0944911182523068
"5719",2016,"the contraction in merchandise exports has  been partly due to the collapse in commodity prices, as refined petroleum products made up about  20 percent of the value of goods exports in 2014/15.",424,1,30,0.26473256946083
"5720",2016,"the slowdown in global demand has also  affected india’s exports, as potentially has the appreciation of the rupee real effective exchange rate.28 achieving a significant export acceleration (as envisaged in the foreign trade policy blueprint) would  need to be underpinned by measures to reduce barriers to trade and lower the cost of doing business.",425,1,55,0.254847548011106
"5721",2016,"continued progress on alleviating supply-side bottlenecks would help enhance the effectiveness of  exchange rate flexibility in lessening the impact of adverse external shocks, as well as in boosting  exports in the long-term.",426,1,34,0.471621109141899
"5722",2016,"33.",427,1,NA,0
"5723",2016,"while india’s external financing requirements have declined, further enhancing the  environment for attracting stable, non-debt creating capital flows, particularly fdi, remains  important.",428,1,24,0.244948974278318
"5724",2016,"in the past year, several steps toward this goal have been taken, including by  liberalizing caps on fdi inflows in several sectors (among them railways infrastructure,  construction, defense, and insurance).",429,1,30,0.155188057959797
"5725",2016,"this has resulted in us$35 billion of fdi flows in calendar   27 see also selected issues chapter v for measures of capital account openness.",430,1,23,-0.104257207028537
"5726",2016,"28 the imf’s world economic outlook projects that the volume growth of non-oil import demand in india’s major  trading partners will average about 5½ percent during the next five years, significantly below the near 10 percent  growth rate recorded during 2001–08.",431,1,40,0.16601957715884
"5727",2016,"using the average estimated income elasticity of 1.5, in the absence of  further measures to enhance competiveness, india’s merchandize export growth will likely remain below 10  percent per annum (see box 7 and m.",432,1,32,0.0883883476483184
